Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2014/05/26, 11:34:25, -17.392107, 13.606853, 927.01,  792.00, 26, -2, 0.00, 1
2014/05/26, 11:34:57, -17.392166, 13.606805, 940.28,  972.00, 147, -1, 8.31, 1
2014/05/26, 11:35:36, -17.392134, 13.606852, 928.78,  180.00, 5, 0, 6.13, 1
2014/05/26, 11:36:13, -17.392199, 13.606938, 924.90,  1260.00, 196, 0, 11.64, 1
2014/05/26, 11:36:50, -17.392424, 13.607141, 933.54,  1656.00, 185, 0, 33.01, 1
2014/05/26, 11:37:26, -17.392588, 13.607224, 945.26,  2592.00, 192, 0, 20.25, 1
2014/05/26, 11:38:03, -17.392937, 13.607249, 941.63,  3096.00, 158, 0, 38.90, 1
2014/05/26, 11:38:41, -17.393339, 13.607248, 931.00,  9864.00, 187, 0, 44.70, 1
2014/05/26, 11:39:20, -17.393753, 13.606997, 931.75,  4680.00, 207, 0, 53.18, 1
2014/05/26, 11:39:55, -17.394045, 13.606771, 936.56,  4284.00, 211, 0, 40.36, 1
2014/05/26, 11:40:36, -17.394423, 13.606808, 934.23,  4572.00, 171, 0, 42.21, 1
2014/05/26, 11:40:51, -17.394629, 13.606806, 932.97,  5184.00, 185, -1, 22.91, 1
2014/05/26, 11:41:17, -17.394810, 13.606781, 937.67,  4788.00, 184, -1, 20.30, 1
2014/05/26, 11:41:59, -17.394855, 13.606822, 938.04,  288.00, 330, -4, 6.63, 1
2014/06/01, 10:54:27, -17.395012, 13.606950, 922.39,  468.00, 157, -2, 0.00, 1
2014/06/01, 10:55:29, -17.395010, 13.606966, 922.09,  180.00, 0, 0, 1.71, 1
2014/06/01, 11:18:53, -17.395020, 13.606747, 898.56,  36.00, 245, 0, 23.26, 1
2014/06/01, 11:23:36, -17.395031, 13.606846, 934.67,  720.00, 14, 0, 10.58, 1
2014/06/01, 11:24:17, -17.395077, 13.606912, 948.42,  432.00, 63, 0, 8.67, 1
2014/06/01, 11:24:59, -17.395082, 13.606879, 944.01,  180.00, 322, -1, 3.55, 1
2014/06/01, 11:25:48, -17.395195, 13.606883, 976.06,  828.00, 168, -1, 12.57, 1
2014/06/01, 11:26:46, -17.395096, 13.606975, 950.34,  1332.00, 168, 0, 14.71, 1
