Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
6/12/2014, 12:30:12,-17.410168,13.470726,968.65,3276,221,-2,0,1
6/12/2014, 12:31:05,-17.410179,13.47083,984.03,36,356,0,11.1,1
6/12/2014, 12:32:04,-17.409874,13.470719,701.15,1368,74,0,35.9, 
6/12/2014, 12:32:45,-17.410004,13.470817,849.17,2376,15,0,17.81, 
6/12/2014, 12:33:27,-17.41011,13.470602,895.71,36,207,0,25.68, 
6/12/2014, 12:34:09,-17.410238,13.470668,974.09,72,244,0,15.86, 
6/12/2014, 12:34:57,-17.410131,13.470835,953.26,3096,37,0,21.34, 
6/12/2014, 12:35:40,-17.410009,13.47078,980.95,2376,306,0,14.77, 
6/12/2014, 12:36:21,-17.40984,13.470367,792.16,3132,315,0,47.68, 
6/12/2014, 12:37:04,-17.410023,13.470373,1038.05,4068,298,0,20.36,1
6/12/2014, 12:37:50,-17.409643,13.47001,793.41,2952,316,0,57.17,1
6/12/2014, 12:38:41,-17.409473,13.469696,1020.44,1368,310,0,38.3,1
6/12/2014, 12:39:24,-17.409485,13.469649,979.37,684,345,0,5.16,1
6/12/2014, 12:40:26,-17.409655,13.469782,1013.78,1080,30,0,23.59, 
6/12/2014, 12:41:21,-17.409428,13.469715,941.91,1764,22,0,26.22, 
6/12/2014, 12:42:26,-17.409384,13.46975,984.09,1224,2,0,6.14, 
6/12/2014, 12:43:36,-17.409409,13.469807,997.84,1476,262,0,6.66, 
6/12/2014, 12:44:36,-17.409475,13.469693,960.74,216,276,0,14.15, 
6/12/2014, 12:45:23,-17.40951,13.46975,957.24,828,178,0,7.19, 
6/12/2014, 12:46:14,-17.409412,13.469795,1027.43,972,354,0,11.9, 
6/12/2014, 12:46:55,-17.409388,13.469557,977.66,1260,281,0,25.39, 
6/12/2014, 12:47:53,-17.409731,13.469318,836.59,1728,12,0,45.8, 
6/12/2014, 12:48:43,-17.409315,13.469669,1049.45,1008,128,0,59.39, 
6/12/2014, 12:49:41,-17.409527,13.469742,1080.1,1332,357,0,24.81, 
6/12/2014, 12:50:52,-17.409283,13.470134,1240.07,936,132,0,49.66, 
6/12/2014, 12:52:03,-17.409351,13.469567,1020.46,1656,204,0,60.63, 
6/12/2014, 12:53:10,-17.409512,13.469541,1051.01,504,170,0,18.11, 
6/12/2014, 12:54:09,-17.409393,13.469608,1029.4,1656,28,0,15.02, 
6/12/2014, 12:55:02,-17.409414,13.469495,1030.54,360,318,0,12.21, 
6/12/2014, 12:56:01,-17.409357,13.469971,1301.41,7344,41,0,50.9, 
6/12/2014, 12:57:00,-17.409475,13.469437,963.43,2628,79,0,58.16, 
6/12/2014, 12:59:27,-17.409445,13.469546,987.35,2664,101,0,12.04, 
6/12/2014, 13:01:24,-17.410105,13.472149,101.55,1692,228,0,285.77, 
6/12/2014, 13:03:23,-17.410015,13.471212,345.56,360,150,0,99.92, 
6/12/2014, 13:05:02,-17.409416,13.469579,997.95,648,214,0,185.62, 
6/12/2014, 13:06:39,-17.410379,13.4702,490.68,576,344,0,125.73, 
6/12/2014, 13:08:16,-17.410227,13.470051,509.15,1548,21,0,23.14, 
